self-test: enumeration reproduces PV-21 and the involution counts 1,2,4,10,26,76,232,764
length 17: sweeping self-dual permutations ending in 1 (= I(16) of them) in 27940 work units on 12 workers
  [20/27940] checked 661,176  1,578/s  elapsed 7.0m
  [16420/27940] checked 30,456,224  4,628/s  elapsed 109.7m
  [16440/27940] checked 30,500,652  4,623/s  elapsed 110.0m
  [16460/27940] checked 30,519,644  4,626/s  elapsed 110.0m
  [16480/27940] checked 30,538,636  4,629/s  elapsed 110.0m
  [16500/27940] checked 30,557,628  4,626/s  elapsed 110.1m
  [16520/27940] checked 30,576,620  4,628/s  elapsed 110.1m
  [16540/27940] checked 30,595,612  4,628/s  elapsed 110.2m
  [16560/27940] checked 30,638,184  4,626/s  elapsed 110.4m
  [16580/27940] checked 30,657,176  4,628/s  elapsed 110.4m
  [16600/27940] checked 30,676,168  4,630/s  elapsed 110.4m
  [16620/27940] checked 30,695,160  4,627/s  elapsed 110.6m
  [16640/27940] checked 30,714,152  4,628/s  elapsed 110.6m
  [16660/27940] checked 30,733,144  4,627/s  elapsed 110.7m
  [16680/27940] checked 30,775,716  4,625/s  elapsed 110.9m
  [16700/27940] checked 30,796,564  4,628/s  elapsed 110.9m
  [16720/27940] checked 30,815,556  4,627/s  elapsed 111.0m
  [16740/27940] checked 30,834,548  4,627/s  elapsed 111.1m
  [16760/27940] checked 30,853,540  4,626/s  elapsed 111.2m
  [16780/27940] checked 30,872,532  4,623/s  elapsed 111.3m
  [16800/27940] checked 30,913,248  4,624/s  elapsed 111.4m
  [16820/27940] checked 30,935,952  4,627/s  elapsed 111.4m
  [16840/27940] checked 30,954,944  4,627/s  elapsed 111.5m
  [16860/27940] checked 30,973,936  4,627/s  elapsed 111.6m
  [16880/27940] checked 30,992,928  4,629/s  elapsed 111.6m
  [16900/27940] checked 31,011,920  4,627/s  elapsed 111.7m
  [16920/27940] checked 31,050,780  4,620/s  elapsed 112.0m
  [16940/27940] checked 31,075,340  4,624/s  elapsed 112.0m
  [16960/27940] checked 31,094,332  4,627/s  elapsed 112.0m
  [16980/27940] checked 31,113,324  4,630/s  elapsed 112.0m
  [17000/27940] checked 31,132,316  4,627/s  elapsed 112.1m
  [17020/27940] checked 31,151,308  4,626/s  elapsed 112.2m
  [17040/27940] checked 31,188,312  4,620/s  elapsed 112.5m
  [17060/27940] checked 31,214,728  4,624/s  elapsed 112.5m
  [17080/27940] checked 31,233,720  4,624/s  elapsed 112.6m
  [17100/27940] checked 31,252,712  4,626/s  elapsed 112.6m
  [17120/27940] checked 31,271,704  4,624/s  elapsed 112.7m
  [17140/27940] checked 31,290,696  4,622/s  elapsed 112.8m
  [17160/27940] checked 31,325,844  4,610/s  elapsed 113.2m
  [17180/27940] checked 31,354,116  4,614/s  elapsed 113.2m
  [17200/27940] checked 31,373,108  4,617/s  elapsed 113.2m
  [17220/27940] checked 31,392,100  4,620/s  elapsed 113.2m
  [17240/27940] checked 31,411,092  4,622/s  elapsed 113.3m
  [17260/27940] checked 31,430,084  4,622/s  elapsed 113.3m
  [17280/27940] checked 31,463,376  4,610/s  elapsed 113.7m
  [17300/27940] checked 31,493,504  4,615/s  elapsed 113.7m
  [17320/27940] checked 31,512,496  4,617/s  elapsed 113.7m
  [17340/27940] checked 31,531,488  4,620/s  elapsed 113.7m
  [17360/27940] checked 31,550,480  4,619/s  elapsed 113.8m
  [17380/27940] checked 31,569,472  4,614/s  elapsed 114.0m
  [17400/27940] checked 31,600,908  4,596/s  elapsed 114.6m
  [17420/27940] checked 31,632,892  4,601/s  elapsed 114.6m
  [17440/27940] checked 31,651,884  4,603/s  elapsed 114.6m
  [17460/27940] checked 31,670,876  4,606/s  elapsed 114.6m
  [17480/27940] checked 31,689,868  4,603/s  elapsed 114.7m
  [17500/27940] checked 31,708,860  4,604/s  elapsed 114.8m
  [17520/27940] checked 31,738,440  4,590/s  elapsed 115.2m
  [17540/27940] checked 31,772,280  4,595/s  elapsed 115.2m
  [17560/27940] checked 31,791,272  4,598/s  elapsed 115.2m
  [17580/27940] checked 31,810,264  4,599/s  elapsed 115.3m
  [17600/27940] checked 31,829,256  4,600/s  elapsed 115.3m
  [17620/27940] checked 31,848,248  4,599/s  elapsed 115.4m
  [17640/27940] checked 31,909,048  4,535/s  elapsed 117.3m
  [17660/27940] checked 32,037,084  4,553/s  elapsed 117.3m
  [17680/27940] checked 32,103,236  4,562/s  elapsed 117.3m
  [17700/27940] checked 32,169,388  4,572/s  elapsed 117.3m
  [17720/27940] checked 32,235,540  4,581/s  elapsed 117.3m
  [17740/27940] checked 32,301,692  4,579/s  elapsed 117.6m
  [17760/27940] checked 32,360,968  4,585/s  elapsed 117.6m
  [17780/27940] checked 32,427,120  4,582/s  elapsed 118.0m
  [17800/27940] checked 32,475,260  4,588/s  elapsed 118.0m
  [17820/27940] checked 32,494,252  4,590/s  elapsed 118.0m
  [17840/27940] checked 32,513,244  4,589/s  elapsed 118.1m
  [17860/27940] checked 32,532,236  4,590/s  elapsed 118.1m
  [17880/27940] checked 32,551,228  4,586/s  elapsed 118.3m
  [17900/27940] checked 32,570,220  4,586/s  elapsed 118.4m
  [17920/27940] checked 32,614,648  4,583/s  elapsed 118.6m
  [17940/27940] checked 32,633,640  4,585/s  elapsed 118.6m
  [17960/27940] checked 32,652,632  4,588/s  elapsed 118.6m
  [17980/27940] checked 32,671,624  4,588/s  elapsed 118.7m
  [18000/27940] checked 32,690,616  4,587/s  elapsed 118.8m
  [18020/27940] checked 32,709,608  4,586/s  elapsed 118.9m
  [18040/27940] checked 32,754,036  4,580/s  elapsed 119.2m
  [18060/27940] checked 32,773,028  4,582/s  elapsed 119.2m
  [18080/27940] checked 32,792,020  4,584/s  elapsed 119.2m
  [18100/27940] checked 32,811,012  4,585/s  elapsed 119.3m
  [18120/27940] checked 32,830,004  4,583/s  elapsed 119.4m
  [18140/27940] checked 32,848,996  4,585/s  elapsed 119.4m
  [18160/27940] checked 32,893,424  4,581/s  elapsed 119.7m
  [18180/27940] checked 32,912,416  4,584/s  elapsed 119.7m
  [18200/27940] checked 32,931,408  4,586/s  elapsed 119.7m
  [18220/27940] checked 32,950,400  4,584/s  elapsed 119.8m
  [18240/27940] checked 32,969,392  4,586/s  elapsed 119.8m
  [18260/27940] checked 32,988,384  4,579/s  elapsed 120.1m
  [18280/27940] checked 33,032,812  4,576/s  elapsed 120.3m
  [18300/27940] checked 33,051,804  4,579/s  elapsed 120.3m
  [18320/27940] checked 33,070,796  4,581/s  elapsed 120.3m
  [18340/27940] checked 33,089,788  4,581/s  elapsed 120.4m
  [18360/27940] checked 33,108,780  4,578/s  elapsed 120.5m
  [18380/27940] checked 33,127,772  4,577/s  elapsed 120.6m
  [18400/27940] checked 33,172,200  4,569/s  elapsed 121.0m
  [18420/27940] checked 33,191,192  4,572/s  elapsed 121.0m
  [18440/27940] checked 33,210,184  4,575/s  elapsed 121.0m
  [18460/27940] checked 33,229,176  4,577/s  elapsed 121.0m
  [18480/27940] checked 33,248,168  4,578/s  elapsed 121.1m
  [18500/27940] checked 33,267,160  4,575/s  elapsed 121.2m
  [18520/27940] checked 33,311,588  4,565/s  elapsed 121.6m
  [18540/27940] checked 33,330,580  4,567/s  elapsed 121.6m
  [18560/27940] checked 33,349,572  4,570/s  elapsed 121.6m
  [18580/27940] checked 33,368,564  4,573/s  elapsed 121.6m
  [18600/27940] checked 33,387,556  4,569/s  elapsed 121.8m
  [18620/27940] checked 33,406,548  4,571/s  elapsed 121.8m
  [18640/27940] checked 33,449,120  4,569/s  elapsed 122.0m
  [18660/27940] checked 33,468,112  4,572/s  elapsed 122.0m
  [18680/27940] checked 33,487,104  4,572/s  elapsed 122.1m
  [18700/27940] checked 33,506,096  4,573/s  elapsed 122.1m
  [18720/27940] checked 33,525,088  4,571/s  elapsed 122.2m
  [18740/27940] checked 33,544,080  4,573/s  elapsed 122.3m
  [18760/27940] checked 33,586,652  4,569/s  elapsed 122.5m
  [18780/27940] checked 33,607,500  4,572/s  elapsed 122.5m
  [18800/27940] checked 33,626,492  4,571/s  elapsed 122.6m
  [18820/27940] checked 33,645,484  4,571/s  elapsed 122.7m
  [18840/27940] checked 33,664,476  4,569/s  elapsed 122.8m
  [18860/27940] checked 33,683,468  4,566/s  elapsed 122.9m
  [18880/27940] checked 33,724,184  4,550/s  elapsed 123.5m
  [18900/27940] checked 33,746,888  4,553/s  elapsed 123.5m
  [18920/27940] checked 33,765,880  4,556/s  elapsed 123.5m
  [18940/27940] checked 33,784,872  4,558/s  elapsed 123.5m
  [18960/27940] checked 33,803,864  4,561/s  elapsed 123.5m
  [18980/27940] checked 33,822,856  4,563/s  elapsed 123.5m
  [19000/27940] checked 33,861,716  4,555/s  elapsed 123.9m
  [19020/27940] checked 33,886,276  4,559/s  elapsed 123.9m
  [19040/27940] checked 33,905,268  4,561/s  elapsed 123.9m
  [19060/27940] checked 33,924,260  4,561/s  elapsed 124.0m
  [19080/27940] checked 33,943,252  4,556/s  elapsed 124.2m
  [19100/27940] checked 33,962,244  4,555/s  elapsed 124.3m
  [19120/27940] checked 33,999,248  4,546/s  elapsed 124.7m
  [19140/27940] checked 34,025,664  4,549/s  elapsed 124.7m
  [19160/27940] checked 34,044,656  4,552/s  elapsed 124.7m
  [19180/27940] checked 34,063,648  4,550/s  elapsed 124.8m
  [19200/27940] checked 34,082,640  4,548/s  elapsed 124.9m
  [19220/27940] checked 34,101,632  4,547/s  elapsed 125.0m
  [19240/27940] checked 34,136,780  4,541/s  elapsed 125.3m
  [19260/27940] checked 34,165,052  4,545/s  elapsed 125.3m
  [19280/27940] checked 34,184,044  4,546/s  elapsed 125.3m
  [19300/27940] checked 34,203,036  4,544/s  elapsed 125.5m
  [19320/27940] checked 34,222,028  4,545/s  elapsed 125.5m
  [19340/27940] checked 34,241,020  4,540/s  elapsed 125.7m
  [19360/27940] checked 34,328,016  4,502/s  elapsed 127.1m
  [19380/27940] checked 34,442,300  4,517/s  elapsed 127.1m
  [19400/27940] checked 34,501,576  4,525/s  elapsed 127.1m
  [19420/27940] checked 34,567,728  4,532/s  elapsed 127.1m
  [19440/27940] checked 34,633,880  4,527/s  elapsed 127.5m
  [19460/27940] checked 34,700,032  4,525/s  elapsed 127.8m
  [19480/27940] checked 34,766,184  4,524/s  elapsed 128.1m
  [19500/27940] checked 34,832,336  4,521/s  elapsed 128.4m
  [19520/27940] checked 34,868,032  4,526/s  elapsed 128.4m
  [19540/27940] checked 34,887,024  4,528/s  elapsed 128.4m
  [19560/27940] checked 34,906,016  4,531/s  elapsed 128.4m
  [19580/27940] checked 34,925,008  4,531/s  elapsed 128.5m
  [19600/27940] checked 34,944,000  4,529/s  elapsed 128.6m
  [19620/27940] checked 34,962,992  4,529/s  elapsed 128.7m
  [19640/27940] checked 35,007,420  4,531/s  elapsed 128.8m
  [19660/27940] checked 35,026,412  4,530/s  elapsed 128.9m
  [19680/27940] checked 35,045,404  4,531/s  elapsed 128.9m
  [19700/27940] checked 35,064,396  4,528/s  elapsed 129.1m
  [19720/27940] checked 35,083,388  4,527/s  elapsed 129.2m
  [19740/27940] checked 35,102,380  4,525/s  elapsed 129.3m
  [19760/27940] checked 35,146,808  4,516/s  elapsed 129.7m
  [19780/27940] checked 35,165,800  4,518/s  elapsed 129.7m
  [19800/27940] checked 35,184,792  4,520/s  elapsed 129.7m
  [19820/27940] checked 35,203,784  4,523/s  elapsed 129.7m
  [19840/27940] checked 35,222,776  4,525/s  elapsed 129.7m
  [19860/27940] checked 35,241,768  4,527/s  elapsed 129.8m
  [19880/27940] checked 35,286,196  4,524/s  elapsed 130.0m
  [19900/27940] checked 35,305,188  4,526/s  elapsed 130.0m
  [19920/27940] checked 35,324,180  4,525/s  elapsed 130.1m
  [19940/27940] checked 35,343,172  4,524/s  elapsed 130.2m
  [19960/27940] checked 35,362,164  4,523/s  elapsed 130.3m
  [19980/27940] checked 35,381,156  4,523/s  elapsed 130.4m
  [20000/27940] checked 35,425,584  4,512/s  elapsed 130.9m
  [20020/27940] checked 35,444,576  4,514/s  elapsed 130.9m
  [20040/27940] checked 35,463,568  4,517/s  elapsed 130.9m
  [20060/27940] checked 35,482,560  4,519/s  elapsed 130.9m
  [20080/27940] checked 35,501,552  4,518/s  elapsed 131.0m
  [20100/27940] checked 35,520,544  4,519/s  elapsed 131.0m
  [20120/27940] checked 35,564,972  4,511/s  elapsed 131.4m
  [20140/27940] checked 35,583,964  4,513/s  elapsed 131.4m
  [20160/27940] checked 35,602,956  4,516/s  elapsed 131.4m
  [20180/27940] checked 35,621,948  4,515/s  elapsed 131.5m
  [20200/27940] checked 35,640,940  4,512/s  elapsed 131.7m
  [20220/27940] checked 35,659,932  4,511/s  elapsed 131.7m
  [20240/27940] checked 35,704,360  4,510/s  elapsed 132.0m
  [20260/27940] checked 35,723,352  4,512/s  elapsed 132.0m
  [20280/27940] checked 35,742,344  4,515/s  elapsed 132.0m
  [20300/27940] checked 35,761,336  4,512/s  elapsed 132.1m
  [20320/27940] checked 35,780,328  4,514/s  elapsed 132.1m
  [20340/27940] checked 35,799,320  4,511/s  elapsed 132.3m
  [20360/27940] checked 35,843,748  4,499/s  elapsed 132.8m
  [20380/27940] checked 35,862,740  4,502/s  elapsed 132.8m
  [20400/27940] checked 35,881,732  4,504/s  elapsed 132.8m
  [20420/27940] checked 35,900,724  4,507/s  elapsed 132.8m
  [20440/27940] checked 35,919,716  4,508/s  elapsed 132.8m
  [20460/27940] checked 35,938,708  4,504/s  elapsed 133.0m
  [20480/27940] checked 35,983,136  4,492/s  elapsed 133.5m
  [20500/27940] checked 36,002,128  4,494/s  elapsed 133.5m
  [20520/27940] checked 36,021,120  4,497/s  elapsed 133.5m
  [20540/27940] checked 36,040,112  4,499/s  elapsed 133.5m
  [20560/27940] checked 36,059,104  4,498/s  elapsed 133.6m
  [20580/27940] checked 36,078,096  4,497/s  elapsed 133.7m
  [20600/27940] checked 36,122,524  4,495/s  elapsed 133.9m
  [20620/27940] checked 36,141,516  4,497/s  elapsed 133.9m
  [20640/27940] checked 36,160,508  4,495/s  elapsed 134.1m
  [20660/27940] checked 36,179,500  4,497/s  elapsed 134.1m
  [20680/27940] checked 36,198,492  4,496/s  elapsed 134.2m
  [20700/27940] checked 36,217,484  4,498/s  elapsed 134.2m
  [20720/27940] checked 36,260,056  4,490/s  elapsed 134.6m
  [20740/27940] checked 36,279,048  4,492/s  elapsed 134.6m
  [20760/27940] checked 36,298,040  4,492/s  elapsed 134.7m
  [20780/27940] checked 36,317,032  4,489/s  elapsed 134.8m
  [20800/27940] checked 36,336,024  4,488/s  elapsed 134.9m
  [20820/27940] checked 36,355,016  4,488/s  elapsed 135.0m
  [20840/27940] checked 36,397,588  4,478/s  elapsed 135.5m
  [20860/27940] checked 36,418,436  4,480/s  elapsed 135.5m
  [20880/27940] checked 36,437,428  4,482/s  elapsed 135.5m
  [20900/27940] checked 36,456,420  4,485/s  elapsed 135.5m
  [20920/27940] checked 36,475,412  4,484/s  elapsed 135.6m
  [20940/27940] checked 36,494,404  4,482/s  elapsed 135.7m
  [20960/27940] checked 36,535,120  4,479/s  elapsed 136.0m
  [20980/27940] checked 36,557,824  4,479/s  elapsed 136.0m
  [21000/27940] checked 36,576,816  4,479/s  elapsed 136.1m
  [21020/27940] checked 36,595,808  4,479/s  elapsed 136.2m
  [21040/27940] checked 36,614,800  4,473/s  elapsed 136.4m
  [21060/27940] checked 36,633,792  4,475/s  elapsed 136.4m
  [21080/27940] checked 36,746,984  4,441/s  elapsed 137.9m
  [21100/27940] checked 36,840,640  4,452/s  elapsed 137.9m
  [21120/27940] checked 36,906,792  4,460/s  elapsed 137.9m
  [21140/27940] checked 36,972,944  4,467/s  elapsed 137.9m
  [21160/27940] checked 37,032,220  4,467/s  elapsed 138.2m
  [21180/27940] checked 37,098,372  4,466/s  elapsed 138.5m
  [21200/27940] checked 37,164,524  4,454/s  elapsed 139.1m
  [21220/27940] checked 37,230,676  4,456/s  elapsed 139.2m
  [21240/27940] checked 37,262,660  4,460/s  elapsed 139.2m
  [21260/27940] checked 37,281,652  4,462/s  elapsed 139.2m
  [21280/27940] checked 37,300,644  4,461/s  elapsed 139.3m
  [21300/27940] checked 37,319,636  4,460/s  elapsed 139.5m
  [21320/27940] checked 37,338,628  4,462/s  elapsed 139.5m
  [21340/27940] checked 37,368,208  4,454/s  elapsed 139.8m
  [21360/27940] checked 37,402,048  4,458/s  elapsed 139.8m
  [21380/27940] checked 37,421,040  4,460/s  elapsed 139.8m
  [21400/27940] checked 37,440,032  4,459/s  elapsed 139.9m
  [21420/27940] checked 37,459,024  4,462/s  elapsed 139.9m
  [21440/27940] checked 37,478,016  4,461/s  elapsed 140.0m
  [21460/27940] checked 37,505,740  4,451/s  elapsed 140.5m
  [21480/27940] checked 37,541,436  4,455/s  elapsed 140.5m
  [21500/27940] checked 37,560,428  4,457/s  elapsed 140.5m
  [21520/27940] checked 37,579,420  4,458/s  elapsed 140.5m
  [21540/27940] checked 37,598,412  4,458/s  elapsed 140.6m
  [21560/27940] checked 37,617,404  4,454/s  elapsed 140.8m
  [21580/27940] checked 37,643,272  4,450/s  elapsed 141.0m
  [21600/27940] checked 37,678,968  4,454/s  elapsed 141.0m
  [21620/27940] checked 37,697,960  4,456/s  elapsed 141.0m
  [21640/27940] checked 37,716,952  4,458/s  elapsed 141.0m
  [21660/27940] checked 37,735,944  4,458/s  elapsed 141.1m
  [21680/27940] checked 37,754,936  4,457/s  elapsed 141.2m
  [21700/27940] checked 37,773,928  4,455/s  elapsed 141.3m
  [21720/27940] checked 37,818,356  4,452/s  elapsed 141.6m
  [21740/27940] checked 37,837,348  4,454/s  elapsed 141.6m
  [21760/27940] checked 37,856,340  4,455/s  elapsed 141.6m
  [21780/27940] checked 37,875,332  4,452/s  elapsed 141.8m
  [21800/27940] checked 37,894,324  4,451/s  elapsed 141.9m
  [21820/27940] checked 37,913,316  4,446/s  elapsed 142.1m
  [21840/27940] checked 37,957,744  4,436/s  elapsed 142.6m
  [21860/27940] checked 37,976,736  4,438/s  elapsed 142.6m
  [21880/27940] checked 37,995,728  4,441/s  elapsed 142.6m
  [21900/27940] checked 38,014,720  4,443/s  elapsed 142.6m
  [21920/27940] checked 38,033,712  4,442/s  elapsed 142.7m
  [21940/27940] checked 38,052,704  4,442/s  elapsed 142.8m
  [21960/27940] checked 38,097,132  4,438/s  elapsed 143.1m
  [21980/27940] checked 38,116,124  4,440/s  elapsed 143.1m
  [22000/27940] checked 38,135,116  4,437/s  elapsed 143.2m
  [22020/27940] checked 38,154,108  4,439/s  elapsed 143.2m
  [22040/27940] checked 38,173,100  4,438/s  elapsed 143.3m
  [22060/27940] checked 38,192,092  4,439/s  elapsed 143.4m
  [22080/27940] checked 38,236,520  4,428/s  elapsed 143.9m
  [22100/27940] checked 38,255,512  4,430/s  elapsed 143.9m
  [22120/27940] checked 38,274,504  4,432/s  elapsed 143.9m
  [22140/27940] checked 38,293,496  4,435/s  elapsed 143.9m
  [22160/27940] checked 38,312,488  4,432/s  elapsed 144.1m
  [22180/27940] checked 38,331,480  4,430/s  elapsed 144.2m
  [22200/27940] checked 38,375,908  4,418/s  elapsed 144.8m
  [22220/27940] checked 38,394,900  4,420/s  elapsed 144.8m
  [22240/27940] checked 38,413,892  4,422/s  elapsed 144.8m
  [22260/27940] checked 38,432,884  4,424/s  elapsed 144.8m
  [22280/27940] checked 38,451,876  4,426/s  elapsed 144.8m
  [22300/27940] checked 38,470,868  4,426/s  elapsed 144.9m
  [22320/27940] checked 38,515,296  4,422/s  elapsed 145.2m
  [22340/27940] checked 38,534,288  4,424/s  elapsed 145.2m
  [22360/27940] checked 38,553,280  4,421/s  elapsed 145.3m
  [22380/27940] checked 38,572,272  4,424/s  elapsed 145.3m
  [22400/27940] checked 38,591,264  4,421/s  elapsed 145.5m
  [22420/27940] checked 38,610,256  4,420/s  elapsed 145.6m
  [22440/27940] checked 38,654,684  4,415/s  elapsed 145.9m
  [22460/27940] checked 38,673,676  4,418/s  elapsed 145.9m
  [22480/27940] checked 38,692,668  4,420/s  elapsed 145.9m
  [22500/27940] checked 38,711,660  4,417/s  elapsed 146.1m
  [22520/27940] checked 38,730,652  4,418/s  elapsed 146.1m
  [22540/27940] checked 38,749,644  4,416/s  elapsed 146.2m
  [22560/27940] checked 38,794,072  4,406/s  elapsed 146.7m
  [22580/27940] checked 38,813,064  4,408/s  elapsed 146.7m
  [22600/27940] checked 38,832,056  4,410/s  elapsed 146.7m
  [22620/27940] checked 38,851,048  4,411/s  elapsed 146.8m
  [22640/27940] checked 38,870,040  4,409/s  elapsed 146.9m
  [22660/27940] checked 38,889,032  4,410/s  elapsed 147.0m
  [22680/27940] checked 38,933,460  4,399/s  elapsed 147.5m
  [22700/27940] checked 38,952,452  4,401/s  elapsed 147.5m
  [22720/27940] checked 38,971,444  4,403/s  elapsed 147.5m
  [22740/27940] checked 38,990,436  4,405/s  elapsed 147.5m
  [22760/27940] checked 39,009,428  4,404/s  elapsed 147.6m
  [22780/27940] checked 39,028,420  4,403/s  elapsed 147.7m
  [22800/27940] checked 39,165,952  4,379/s  elapsed 149.1m
  [22820/27940] checked 39,238,980  4,388/s  elapsed 149.1m
  [22840/27940] checked 39,305,132  4,395/s  elapsed 149.1m
  [22860/27940] checked 39,371,284  4,391/s  elapsed 149.4m
  [22880/27940] checked 39,437,436  4,393/s  elapsed 149.6m
  [22900/27940] checked 39,496,712  4,390/s  elapsed 149.9m
  [22920/27940] checked 39,562,864  4,385/s  elapsed 150.4m
  [22940/27940] checked 39,629,016  4,382/s  elapsed 150.7m
  [22960/27940] checked 39,655,432  4,385/s  elapsed 150.7m
  [22980/27940] checked 39,674,424  4,387/s  elapsed 150.7m
  [23000/27940] checked 39,693,416  4,390/s  elapsed 150.7m
  [23020/27940] checked 39,712,408  4,387/s  elapsed 150.9m
  [23040/27940] checked 39,731,400  4,388/s  elapsed 150.9m
  [23060/27940] checked 39,766,548  4,384/s  elapsed 151.2m
  [23080/27940] checked 39,794,820  4,387/s  elapsed 151.2m
  [23100/27940] checked 39,813,812  4,388/s  elapsed 151.2m
  [23120/27940] checked 39,832,804  4,386/s  elapsed 151.4m
  [23140/27940] checked 39,851,796  4,386/s  elapsed 151.4m
  [23160/27940] checked 39,870,788  4,387/s  elapsed 151.5m
  [23180/27940] checked 39,904,080  4,378/s  elapsed 151.9m
  [23200/27940] checked 39,934,208  4,382/s  elapsed 151.9m
  [23220/27940] checked 39,953,200  4,383/s  elapsed 151.9m
  [23240/27940] checked 39,972,192  4,381/s  elapsed 152.1m
  [23260/27940] checked 39,991,184  4,382/s  elapsed 152.1m
  [23280/27940] checked 40,010,176  4,381/s  elapsed 152.2m
  [23300/27940] checked 40,041,612  4,376/s  elapsed 152.5m
  [23320/27940] checked 40,073,596  4,380/s  elapsed 152.5m
  [23340/27940] checked 40,092,588  4,382/s  elapsed 152.5m
  [23360/27940] checked 40,111,580  4,382/s  elapsed 152.6m
  [23380/27940] checked 40,130,572  4,382/s  elapsed 152.6m
  [23400/27940] checked 40,149,564  4,382/s  elapsed 152.7m
  [23420/27940] checked 40,179,144  4,369/s  elapsed 153.3m
  [23440/27940] checked 40,212,984  4,372/s  elapsed 153.3m
  [23460/27940] checked 40,231,976  4,374/s  elapsed 153.3m
  [23480/27940] checked 40,250,968  4,374/s  elapsed 153.4m
  [23500/27940] checked 40,269,960  4,373/s  elapsed 153.5m
  [23520/27940] checked 40,288,952  4,373/s  elapsed 153.6m
  [23540/27940] checked 40,316,676  4,356/s  elapsed 154.3m
  [23560/27940] checked 40,352,372  4,360/s  elapsed 154.3m
  [23580/27940] checked 40,371,364  4,362/s  elapsed 154.3m
  [23600/27940] checked 40,390,356  4,364/s  elapsed 154.3m
  [23620/27940] checked 40,409,348  4,366/s  elapsed 154.3m
  [23640/27940] checked 40,428,340  4,368/s  elapsed 154.3m
  [23660/27940] checked 40,454,208  4,360/s  elapsed 154.7m
  [23680/27940] checked 40,489,904  4,363/s  elapsed 154.7m
  [23700/27940] checked 40,508,896  4,365/s  elapsed 154.7m
  [23720/27940] checked 40,527,888  4,367/s  elapsed 154.7m
  [23740/27940] checked 40,546,880  4,366/s  elapsed 154.8m
  [23760/27940] checked 40,565,872  4,367/s  elapsed 154.8m
  [23780/27940] checked 40,584,864  4,364/s  elapsed 155.0m
  [23800/27940] checked 40,629,292  4,357/s  elapsed 155.4m
  [23820/27940] checked 40,648,284  4,359/s  elapsed 155.4m
  [23840/27940] checked 40,667,276  4,361/s  elapsed 155.4m
  [23860/27940] checked 40,686,268  4,358/s  elapsed 155.6m
  [23880/27940] checked 40,705,260  4,358/s  elapsed 155.7m
  [23900/27940] checked 40,724,252  4,358/s  elapsed 155.8m
  [23920/27940] checked 40,768,680  4,347/s  elapsed 156.3m
  [23940/27940] checked 40,787,672  4,349/s  elapsed 156.3m
  [23960/27940] checked 40,806,664  4,351/s  elapsed 156.3m
  [23980/27940] checked 40,825,656  4,352/s  elapsed 156.4m
  [24000/27940] checked 40,844,648  4,353/s  elapsed 156.4m
  [24020/27940] checked 40,863,640  4,353/s  elapsed 156.5m
  [24040/27940] checked 40,908,068  4,342/s  elapsed 157.0m
  [24060/27940] checked 40,927,060  4,344/s  elapsed 157.0m
  [24080/27940] checked 40,946,052  4,346/s  elapsed 157.0m
  [24100/27940] checked 40,965,044  4,348/s  elapsed 157.0m
  [24120/27940] checked 40,984,036  4,346/s  elapsed 157.2m
  [24140/27940] checked 41,003,028  4,346/s  elapsed 157.2m
  [24160/27940] checked 41,047,456  4,334/s  elapsed 157.8m
  [24180/27940] checked 41,066,448  4,336/s  elapsed 157.8m
  [24200/27940] checked 41,085,440  4,338/s  elapsed 157.8m
  [24220/27940] checked 41,104,432  4,340/s  elapsed 157.8m
  [24240/27940] checked 41,123,424  4,340/s  elapsed 157.9m
  [24260/27940] checked 41,142,416  4,339/s  elapsed 158.1m
  [24280/27940] checked 41,186,844  4,326/s  elapsed 158.7m
  [24300/27940] checked 41,205,836  4,328/s  elapsed 158.7m
  [24320/27940] checked 41,224,828  4,330/s  elapsed 158.7m
  [24340/27940] checked 41,243,820  4,332/s  elapsed 158.7m
  [24360/27940] checked 41,262,812  4,334/s  elapsed 158.7m
  [24380/27940] checked 41,281,804  4,336/s  elapsed 158.7m
  [24400/27940] checked 41,326,232  4,325/s  elapsed 159.2m
  [24420/27940] checked 41,345,224  4,327/s  elapsed 159.2m
  [24440/27940] checked 41,364,216  4,329/s  elapsed 159.2m
  [24460/27940] checked 41,383,208  4,329/s  elapsed 159.3m
  [24480/27940] checked 41,402,200  4,331/s  elapsed 159.3m
  [24500/27940] checked 41,421,192  4,332/s  elapsed 159.4m
  [24520/27940] checked 41,578,044  4,308/s  elapsed 160.9m
  [24540/27940] checked 41,637,320  4,314/s  elapsed 160.9m
  [24560/27940] checked 41,703,472  4,320/s  elapsed 160.9m
  [24580/27940] checked 41,769,624  4,316/s  elapsed 161.3m
  [24600/27940] checked 41,835,776  4,315/s  elapsed 161.6m
  [24620/27940] checked 41,901,928  4,311/s  elapsed 162.0m
  [24640/27940] checked 41,968,080  4,316/s  elapsed 162.1m
  [24660/27940] checked 42,027,356  4,315/s  elapsed 162.3m
  [24680/27940] checked 42,048,204  4,317/s  elapsed 162.3m
  [24700/27940] checked 42,067,196  4,319/s  elapsed 162.3m
  [24720/27940] checked 42,086,188  4,317/s  elapsed 162.5m
  [24740/27940] checked 42,105,180  4,316/s  elapsed 162.6m
  [24760/27940] checked 42,124,172  4,317/s  elapsed 162.6m
  [24780/27940] checked 42,164,888  4,313/s  elapsed 162.9m
  [24800/27940] checked 42,187,592  4,315/s  elapsed 162.9m
